latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.587,55.48,301.8,1.1,1.1,2021-08-31,1815,T,44,6.1NRT,286.7,7.8,N
51.88,54.763,301.4,1.1,1,2021-08-31,1815,T,41,6.1NRT,288.7,6.1,N
51.593,52.106,303.8,1,1,2021-08-31,1815,T,57,6.1NRT,287.5,8,N
51.844,53.81,323.1,1,1,2021-08-31,1815,T,100,6.1NRT,287.4,24.1,N
51.193,46.371,303.7,1.4,1.2,2021-08-31,1815,T,57,6.1NRT,282.4,13.4,N
51.188,46.29,304.2,1.4,1.2,2021-08-31,1815,T,19,6.1NRT,284.1,12,N
52.91,49.045,311.3,1.1,1,2021-08-31,1815,T,82,6.1NRT,291.4,13.8,N
52.908,49.03,340.3,1.1,1,2021-08-31,1815,T,100,6.1NRT,291,50.3,N
52.905,49.014,340.3,1.1,1,2021-08-31,1815,T,100,6.1NRT,285.1,50.7,N
52.922,49.056,321.7,1.1,1,2021-08-31,1815,T,100,6.1NRT,289,23.4,N
52.919,49.041,390.7,1.1,1,2021-08-31,1815,T,100,6.1NRT,298.5,222.7,N
52.917,49.026,377.5,1.1,1,2021-08-31,1815,T,100,6.1NRT,291.2,158.9,N
52.914,49.01,311.5,1.1,1,2021-08-31,1815,T,83,6.1NRT,281.8,13.9,N
35.628,44.013,311.5,3.5,1.8,2021-08-31,1950,T,71,6.1NRT,300.3,43.1,N
35.685,43.891,315.1,3.5,1.8,2021-08-31,1950,T,90,6.1NRT,300.2,59.7,N
35.683,43.853,314.6,3.4,1.7,2021-08-31,1950,T,89,6.1NRT,300.9,55.9,N
37.094,35.79,313.9,1.2,1.1,2021-08-31,1950,T,88,6.1NRT,294.9,14.3,N
46.236,29.557,311.4,1,1,2021-08-31,1950,T,82,6.1NRT,285.5,12.6,N
46.234,29.544,327.8,1,1,2021-08-31,1950,T,100,6.1NRT,286.3,28.5,N
47.882,35.185,304,1.5,1.2,2021-08-31,1950,T,58,6.1NRT,290,11.8,N
47.869,33.389,304.1,1.2,1.1,2021-08-31,1950,T,59,6.1NRT,290.7,8.9,N
32.135,35.367,305.7,1,1,2021-08-31,1945,T,56,6.1NRT,295.3,5.3,N
61.539,113.174,303,1,1,2021-08-31,1905,A,53,6.1NRT,278.5,9.8,N
61.35,112.793,303.1,1,1,2021-08-31,1905,A,53,6.1NRT,279.3,9.5,N
61.347,112.811,375.9,1,1,2021-08-31,1905,A,100,6.1NRT,288,142.1,N
60.914,112.169,303.9,1,1,2021-08-31,1905,A,56,6.1NRT,277.5,9.4,N
60.9,112.141,304.1,1,1,2021-08-31,1905,A,29,6.1NRT,278.7,9.2,N
60.359,111.709,310.6,1,1,2021-08-31,1905,A,80,6.1NRT,283,14.1,N
60.775,107.222,312,1.2,1.1,2021-08-31,1905,A,84,6.1NRT,285.6,16.9,N
60.726,107.481,323,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,288.1,26.4,N
60.723,107.502,372.6,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,293.2,152.5,N
60.721,107.522,327.5,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,285,33,N
60.698,107.468,315,1.1,1.1,2021-08-31,1905,A,90,6.1NRT,287,18.2,N
60.8,106.335,302.6,1.2,1.1,2021-08-31,1905,A,50,6.1NRT,282.9,10.9,N
60.727,106.638,303.4,1.2,1.1,2021-08-31,1905,A,52,6.1NRT,283,10.4,N
60.6,107.217,305.5,1.1,1.1,2021-08-31,1905,A,64,6.1NRT,285.7,11,N
60.177,110.494,306.4,1,1,2021-08-31,1905,A,68,6.1NRT,282.4,11,N
60.556,107.261,301.9,1.1,1.1,2021-08-31,1905,A,45,6.1NRT,284.3,8.3,N
60.574,106.921,337.3,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,291.9,51.4,N
60.571,106.942,329.8,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,289.7,38,N
60.564,106.916,308.1,1.2,1.1,2021-08-31,1905,A,73,6.1NRT,284.3,13.1,N
60.149,109.099,327.4,1,1,2021-08-31,1905,A,100,6.1NRT,280.2,31,N
60.146,109.117,302.1,1,1,2021-08-31,1905,A,46,6.1NRT,279,8.4,N
60.243,106.287,315.7,1.2,1.1,2021-08-31,1905,A,72,6.1NRT,286.9,20.2,N
60.241,106.309,308.1,1.2,1.1,2021-08-31,1905,A,18,6.1NRT,286,12.5,N
60.243,106.28,309.1,1.2,1.1,2021-08-31,1905,A,27,6.1NRT,285.1,13.2,N
60.241,106.301,315.5,1.2,1.1,2021-08-31,1905,A,63,6.1NRT,287.3,19.7,N
60.233,106.276,303.6,1.2,1.1,2021-08-31,1905,A,15,6.1NRT,285.2,9.3,N
60.848,97.371,311,2.5,1.5,2021-08-31,1905,A,81,6.1NRT,276.1,58.3,N
60.2,106.307,302.8,1.2,1.1,2021-08-31,1905,A,51,6.1NRT,285.1,9.3,N
60.197,106.328,306.5,1.2,1.1,2021-08-31,1905,A,68,6.1NRT,286.2,12.2,N
60.137,106.522,323.8,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,290.9,28.7,N
60.134,106.543,347.4,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,297.5,72.5,N
60.132,106.564,345.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,294.4,69.6,N
60.127,106.518,334.6,1.2,1.1,2021-08-31,1905,A,90,6.1NRT,293.4,44.5,N
60.125,106.539,350,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,298.9,77.5,N
60.123,106.56,357.5,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,296.8,101.2,N
60.125,106.512,320.3,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,289.3,25.7,N
60.123,106.533,331.9,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,296.3,41.8,N
60.12,106.553,347.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,300.4,74.9,N
60.118,106.574,316.6,1.2,1.1,2021-08-31,1905,A,94,6.1NRT,287.7,20.3,N
60.115,106.507,305,1.2,1.1,2021-08-31,1905,A,62,6.1NRT,284,11.1,N
60.113,106.528,319.1,1.2,1.1,2021-08-31,1905,A,98,6.1NRT,289.3,24.3,N
60.111,106.549,330.9,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,293.1,39.8,N
60.108,106.57,321.5,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,290.5,25.7,N
60.106,106.591,328.5,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,288.5,36,N
60.097,106.587,315.7,1.2,1.1,2021-08-31,1905,A,92,6.1NRT,286.2,19.3,N
60.094,106.608,304.6,1.2,1.1,2021-08-31,1905,A,41,6.1NRT,286.2,9.6,N
60.082,106.537,320.2,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,287.5,23.4,N
60.08,106.558,335.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,290.8,47.4,N
59.911,108.025,304.2,1.1,1,2021-08-31,1905,A,23,6.1NRT,285.3,8.6,N
59.909,108.044,304.8,1.1,1,2021-08-31,1905,A,26,6.1NRT,284.2,8.8,N
60.081,106.45,313.1,1.2,1.1,2021-08-31,1905,A,51,6.1NRT,287.4,16.5,N
60.077,106.491,316.1,1.2,1.1,2021-08-31,1905,A,93,6.1NRT,288.5,19.8,N
60.075,106.512,307.1,1.2,1.1,2021-08-31,1905,A,25,6.1NRT,287.4,10.9,N
60.072,106.533,311.8,1.2,1.1,2021-08-31,1905,A,71,6.1NRT,286.7,15.2,N
59.902,108.02,306,1.1,1,2021-08-31,1905,A,42,6.1NRT,284.8,10.3,N
59.899,108.039,307.8,1.1,1,2021-08-31,1905,A,54,6.1NRT,286,11.4,N
60.108,106.106,313.8,1.2,1.1,2021-08-31,1905,A,88,6.1NRT,286.5,20.2,N
60.067,106.487,306.7,1.2,1.1,2021-08-31,1905,A,10,6.1NRT,286.1,10.5,N
60.067,106.4,320.3,1.2,1.1,2021-08-31,1905,A,38,6.1NRT,289.4,23.4,N
59.963,107.335,300.6,1.1,1.1,2021-08-31,1905,A,31,6.1NRT,286.3,7.2,N
59.961,107.271,315.7,1.1,1.1,2021-08-31,1905,A,92,6.1NRT,288.1,18.8,N
60.05,106.363,309.7,1.2,1.1,2021-08-31,1905,A,23,6.1NRT,287,13.9,N
60.04,106.359,313.4,1.2,1.1,2021-08-31,1905,A,40,6.1NRT,285.3,17.1,N
60.435,96.515,314.1,2.7,1.6,2021-08-31,1905,A,89,6.1NRT,274.1,76.4,N
60.431,96.509,317,2.7,1.6,2021-08-31,1905,A,94,6.1NRT,274.3,87.6,N
59.254,107.072,304,1.1,1.1,2021-08-31,1905,A,22,6.1NRT,285.4,8.4,N
59.252,107.091,314.8,1.1,1.1,2021-08-31,1905,A,90,6.1NRT,288.8,17.5,N
59.185,106.791,303.8,1.1,1.1,2021-08-31,1905,A,57,6.1NRT,283,10.8,N
59.115,106.675,306.7,1.1,1.1,2021-08-31,1905,A,44,6.1NRT,286.7,11.2,N
59.094,106.768,312.7,1.1,1.1,2021-08-31,1905,A,13,6.1NRT,286.5,15,N
58.827,106.036,313.8,1.2,1.1,2021-08-31,1905,A,68,6.1NRT,284.1,18.2,N
58.825,106.056,331.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,286.7,42.3,N
58.817,106.032,312.7,1.2,1.1,2021-08-31,1905,A,23,6.1NRT,286.4,16.3,N
58.815,106.052,321.9,1.2,1.1,2021-08-31,1905,A,71,6.1NRT,288.7,26.6,N
58.813,106.072,312.9,1.2,1.1,2021-08-31,1905,A,82,6.1NRT,286.8,17.8,N
58.81,106.008,307.4,1.2,1.1,2021-08-31,1905,A,18,6.1NRT,284.7,11.8,N
58.8,106.004,330.8,1.2,1.1,2021-08-31,1905,A,72,6.1NRT,292,38.8,N
58.798,106.024,327.1,1.2,1.1,2021-08-31,1905,A,73,6.1NRT,291.9,32.5,N
58.799,105.997,318,1.2,1.1,2021-08-31,1905,A,29,6.1NRT,287.7,21.4,N
58.797,106.016,324.8,1.2,1.1,2021-08-31,1905,A,41,6.1NRT,294.7,29.7,N
58.79,105.993,318.2,1.2,1.1,2021-08-31,1905,A,53,6.1NRT,286.8,21.7,N
58.788,106.013,324.1,1.2,1.1,2021-08-31,1905,A,53,6.1NRT,291.2,28.6,N
58.783,105.969,309.5,1.2,1.1,2021-08-31,1905,A,32,6.1NRT,284.7,13.8,N
58.78,105.989,315.8,1.2,1.1,2021-08-31,1905,A,45,6.1NRT,287.5,18.4,N
58.773,105.965,324.5,1.2,1.1,2021-08-31,1905,A,61,6.1NRT,289.9,29,N
58.771,105.985,317.9,1.2,1.1,2021-08-31,1905,A,31,6.1NRT,289.1,19.9,N
58.755,106.124,327.9,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,287.1,34.1,N
58.777,105.841,311.2,1.2,1.1,2021-08-31,1905,A,81,6.1NRT,287,16.6,N
58.754,105.957,309.2,1.2,1.1,2021-08-31,1905,A,54,6.1NRT,286.1,14,N
58.729,106.093,313.8,1.2,1.1,2021-08-31,1905,A,49,6.1NRT,283.5,16.8,N
58.727,106.113,367.5,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,297.1,136.8,N
58.725,106.132,330.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,288.8,39.4,N
58.717,106.026,306,1.2,1.1,2021-08-31,1905,A,17,6.1NRT,284.9,11,N
58.714,106.046,316.2,1.2,1.1,2021-08-31,1905,A,79,6.1NRT,288.2,20.3,N
58.684,106.11,328.8,1.2,1.1,2021-08-31,1905,A,37,6.1NRT,290.6,34.2,N
58.674,106.106,327.6,1.2,1.1,2021-08-31,1905,A,13,6.1NRT,292.1,30.8,N
58.661,106.142,311.9,1.2,1.1,2021-08-31,1905,A,84,6.1NRT,288.4,15.5,N
58.658,106.161,305,1.2,1.1,2021-08-31,1905,A,42,6.1NRT,286.7,9.6,N
58.653,106.118,322.8,1.2,1.1,2021-08-31,1905,A,28,6.1NRT,289.6,24.5,N
58.651,106.138,354,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,297.6,88.6,N
58.649,106.158,372.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,304.3,156.2,N
58.647,106.177,311.9,1.2,1.1,2021-08-31,1905,A,84,6.1NRT,287.1,15.7,N
58.684,105.652,319.4,1.2,1.1,2021-08-31,1905,A,58,6.1NRT,283.4,24.4,N
58.672,105.669,306.9,1.2,1.1,2021-08-31,1905,A,31,6.1NRT,282.6,12.6,N
58.67,105.689,309.2,1.2,1.1,2021-08-31,1905,A,72,6.1NRT,284.1,14.6,N
58.64,105.969,300.8,1.2,1.1,2021-08-31,1905,A,34,6.1NRT,282.5,9.1,N
58.623,106.127,320.4,1.2,1.1,2021-08-31,1905,A,99,6.1NRT,288.5,23.2,N
58.65,105.786,304.6,1.2,1.1,2021-08-31,1905,A,61,6.1NRT,284.4,11,N
58.607,106.181,334.1,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,292.5,42.8,N
58.604,106.201,327.8,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,291,34.1,N
58.431,107.672,303.7,1.1,1,2021-08-31,1905,A,56,6.1NRT,283.1,9.5,N
58.599,106.158,324.9,1.2,1.1,2021-08-31,1905,A,44,6.1NRT,291.6,26.5,N
58.597,106.178,363.2,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,308.1,116.2,N
58.595,106.197,359.5,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,304.6,105.5,N
58.593,106.216,332.2,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,293.3,40.3,N
58.602,106.111,310.1,1.2,1.1,2021-08-31,1905,A,79,6.1NRT,287.2,14.4,N
58.6,106.131,320.5,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,290.4,24.7,N
58.598,106.151,317.6,1.2,1.1,2021-08-31,1905,A,95,6.1NRT,288.3,21,N
58.596,106.17,351.6,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,305.4,81.5,N
58.593,106.189,350.4,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,307.5,77.9,N
58.591,106.209,340.1,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,301.4,55,N
58.589,106.228,307.3,1.1,1.1,2021-08-31,1905,A,71,6.1NRT,287.5,11.7,N
58.593,106.108,303.3,1.2,1.1,2021-08-31,1905,A,40,6.1NRT,285.4,8.7,N
58.59,106.127,313.9,1.2,1.1,2021-08-31,1905,A,88,6.1NRT,287.7,17.3,N
58.588,106.147,340.4,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,295.3,55.3,N
58.586,106.166,371.5,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,311.9,150.6,N
58.584,106.185,374.8,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,314.7,163.9,N
58.582,106.205,363.3,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,309,117.7,N
58.579,106.225,363.3,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,296,118.2,N
58.577,106.244,327.3,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,287.3,32.8,N
58.579,106.143,318.6,1.2,1.1,2021-08-31,1905,A,85,6.1NRT,289.1,21.5,N
58.577,106.162,374.8,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,310,164,N
58.574,106.182,386.7,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,319.3,224.9,N
58.572,106.201,372.6,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,310.4,154.6,N
58.57,106.221,332.6,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,293.3,39.9,N
58.567,106.159,382.4,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,312.7,201.6,N
58.565,106.178,386.1,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,318.1,221.5,N
58.563,106.197,365.4,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,303.6,125.2,N
58.561,106.217,320.8,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,287.5,24.4,N
58.424,107.377,306.2,1.1,1,2021-08-31,1905,A,67,6.1NRT,279.4,11.7,N
58.422,107.395,307.3,1.1,1,2021-08-31,1905,A,71,6.1NRT,279.7,12.4,N
58.56,106.135,312.5,1.2,1.1,2021-08-31,1905,A,37,6.1NRT,286.1,14.6,N
58.558,106.155,343.1,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,292.9,61.2,N
58.556,106.174,351.9,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,290,82.5,N
58.553,106.193,338.7,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,286.8,52.6,N
58.555,106.092,302.4,1.2,1.1,2021-08-31,1905,A,25,6.1NRT,282.9,8.3,N
58.553,106.111,316,1.2,1.1,2021-08-31,1905,A,92,6.1NRT,286.5,19.8,N
58.55,106.131,356.6,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,294.8,97.2,N
58.548,106.151,322.3,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,288.7,26.8,N
58.727,104.335,306.8,1.3,1.1,2021-08-31,1905,A,69,6.1NRT,283,15,N
58.719,104.309,306.8,1.3,1.1,2021-08-31,1905,A,60,6.1NRT,281.1,14.9,N
58.717,104.332,312.1,1.3,1.1,2021-08-31,1905,A,84,6.1NRT,281.7,20.4,N
58.348,105.725,311.5,1.2,1.1,2021-08-31,1905,A,83,6.1NRT,287.1,16.4,N
58.346,105.745,335.7,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,292.6,49.7,N
58.339,105.721,307.3,1.2,1.1,2021-08-31,1905,A,71,6.1NRT,286.3,13.2,N
58.336,105.741,311.4,1.2,1.1,2021-08-31,1905,A,82,6.1NRT,287.6,16.8,N
58.302,105.687,315.4,1.2,1.1,2021-08-31,1905,A,91,6.1NRT,287.3,20.2,N
58.035,106.836,316.2,1.1,1,2021-08-31,1905,A,93,6.1NRT,282.6,20.2,N
57.989,106.817,307.9,1.1,1,2021-08-31,1905,A,73,6.1NRT,284.5,12.5,N
57.974,106.868,301.5,1.1,1,2021-08-31,1905,A,41,6.1NRT,283,8.2,N
57.879,105.896,328.3,1.1,1.1,2021-08-31,1905,A,100,6.1NRT,283,36.6,N
57.236,104.776,302.9,1.2,1.1,2021-08-31,1905,A,34,6.1NRT,281.9,10.1,N
57.234,104.796,324.4,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,286.9,32.9,N
57.232,104.815,321.8,1.2,1.1,2021-08-31,1905,A,100,6.1NRT,285.5,28.7,N
56.729,104.93,304.3,1.2,1.1,2021-08-31,1905,A,59,6.1NRT,285.2,10.9,N
55.692,108.278,314.5,1,1,2021-08-31,1905,A,89,6.1NRT,281.7,16.6,N
55.323,105.941,308.4,1.1,1,2021-08-31,1905,A,74,6.1NRT,281.4,13,N
38.924,106.442,301.9,1.3,1.1,2021-08-31,1910,A,45,6.1NRT,289.6,8.2,N
38.5,102.238,305.2,1,1,2021-08-31,1910,A,63,6.1NRT,286.6,8,N
42.301,69.641,311,2.4,1.5,2021-08-31,2050,A,81,6.1NRT,288.3,39.9,N
42.299,69.671,305.3,2.4,1.5,2021-08-31,2050,A,64,6.1NRT,287.6,27.2,N
53.891,87.283,304.9,1.1,1.1,2021-08-31,2045,A,62,6.1NRT,278.2,12,N
50.043,73.009,303.7,1.9,1.3,2021-08-31,2045,A,46,6.1NRT,279.6,22.6,N
50.042,73.036,301.5,1.9,1.3,2021-08-31,2045,A,22,6.1NRT,279.1,19.2,N
50.036,73.029,304.1,1.9,1.3,2021-08-31,2045,A,59,6.1NRT,278,25.8,N
44.796,78.353,308.4,1,1,2021-08-31,2045,A,74,6.1NRT,286.4,10.9,N
44.794,78.366,329.1,1,1,2021-08-31,2045,A,100,6.1NRT,288.8,30.9,N
61.334,112.829,318.3,4.7,2,2021-08-31,2040,A,97,6.1NRT,279.3,191.1,N
61.337,112.823,319.7,4.7,2,2021-08-31,2040,A,99,6.1NRT,279.4,201.6,N
67.813,72.531,313.3,2.9,1.6,2021-08-31,2040,A,82,6.1NRT,272.8,78.1,N
67.811,72.528,317.7,2.9,1.6,2021-08-31,2040,A,94,6.1NRT,272.9,94.6,N
60.133,106.568,308.2,3.4,1.7,2021-08-31,2040,A,74,6.1NRT,284.2,67.5,N
60.12,106.55,317.9,3.4,1.7,2021-08-31,2040,A,96,6.1NRT,286.4,111.4,N
60.102,106.602,306,3.5,1.8,2021-08-31,2040,A,41,6.1NRT,284.1,56.3,N
60.124,106.553,321.1,3.4,1.7,2021-08-31,2040,A,100,6.1NRT,286.7,127.2,N
58.729,106.127,303.9,3.9,1.8,2021-08-31,2040,A,43,6.1NRT,281.6,58.5,N
58.723,106.117,305.8,3.9,1.8,2021-08-31,2040,A,49,6.1NRT,281.3,65.5,N
58.662,106.122,302.6,3.9,1.8,2021-08-31,2040,A,40,6.1NRT,284.3,55.7,N
58.643,106.179,308.7,3.9,1.8,2021-08-31,2040,A,75,6.1NRT,284.7,82.4,N
58.595,106.201,323.8,3.9,1.8,2021-08-31,2040,A,98,6.1NRT,288.7,171.8,N
58.576,106.257,310.5,4,1.9,2021-08-31,2040,A,63,6.1NRT,284.6,89,N
58.581,106.183,338.7,3.9,1.8,2021-08-31,2040,A,100,6.1NRT,293,319.6,N
58.561,106.24,316.3,4,1.9,2021-08-31,2040,A,90,6.1NRT,287.6,122.9,N
58.64,106.165,310.9,3.9,1.8,2021-08-31,2040,A,69,6.1NRT,284.5,89.5,N
58.593,106.187,326.2,3.9,1.8,2021-08-31,2040,A,100,6.1NRT,289.2,192.4,N
58.573,106.244,320.7,4,1.9,2021-08-31,2040,A,100,6.1NRT,287.5,152.2,N
58.579,106.169,331.7,3.9,1.8,2021-08-31,2040,A,100,6.1NRT,290.3,241.9,N
58.559,106.227,327.6,4,1.9,2021-08-31,2040,A,100,6.1NRT,290.7,204.5,N
58.565,106.152,310.1,3.9,1.8,2021-08-31,2040,A,79,6.1NRT,283.9,92.7,N
58.545,106.21,307.3,4,1.9,2021-08-31,2040,A,71,6.1NRT,284.4,78.8,N
58.551,106.135,300.6,3.9,1.8,2021-08-31,2040,A,27,6.1NRT,282.2,51.7,N
57.873,105.915,307.2,4.2,1.9,2021-08-31,2040,A,71,6.1NRT,281.3,91.6,N
57.872,105.904,306.3,4.2,1.9,2021-08-31,2040,A,68,6.1NRT,281.3,87,N
60.436,96.511,306.4,1.5,1.2,2021-08-31,2040,A,65,6.1NRT,269.5,21.6,N
60.43,96.536,310.9,1.5,1.2,2021-08-31,2040,A,79,6.1NRT,270.9,27.4,N
60.42,96.527,306.5,1.5,1.2,2021-08-31,2040,A,68,6.1NRT,267.8,22.5,N
56.981,61.356,302.9,1,1,2021-08-31,2225,A,52,6.1NRT,282.5,10.3,N
56.966,61.21,300.5,1,1,2021-08-31,2225,A,28,6.1NRT,279.9,8.5,N
52.925,49.009,310.9,1.9,1.3,2021-08-31,2225,A,81,6.1NRT,283.8,32.8,N
52.923,49.037,325.7,1.9,1.3,2021-08-31,2225,A,100,6.1NRT,286.4,67.7,N
52.911,49.035,301.1,1.9,1.3,2021-08-31,2225,A,38,6.1NRT,281.2,19.6,N
51.849,53.811,308.6,1.2,1.1,2021-08-31,2225,A,75,6.1NRT,284.3,14.4,N
51.847,53.827,302.8,1.2,1.1,2021-08-31,2225,A,51,6.1NRT,283.9,9.8,N
51.567,52.763,300.5,1.3,1.1,2021-08-31,2225,A,28,6.1NRT,282.5,10.5,N
50.35,57.139,321.3,1,1,2021-08-31,2225,A,100,6.1NRT,283.9,22.3,N
48.331,57.442,310.8,1,1,2021-08-31,2225,A,81,6.1NRT,286.7,13.7,N
48.233,57.358,308.7,1,1,2021-08-31,2225,A,75,6.1NRT,284.8,12.1,N
39.401,53.193,317.4,1,1,2021-08-31,2230,A,95,6.1NRT,297.1,14.2,N
39.416,44.402,313.4,2.4,1.5,2021-08-31,2230,A,87,6.1NRT,290.4,45.8,N
39.415,44.428,356.2,2.4,1.5,2021-08-31,2230,A,100,6.1NRT,294.1,271.5,N
39.405,44.422,334.9,2.4,1.5,2021-08-31,2230,A,100,6.1NRT,294.1,127.7,N
39.402,44.45,301.3,2.3,1.5,2021-08-31,2230,A,40,6.1NRT,289.2,17.1,N
36.942,43.724,308.3,2.4,1.5,2021-08-31,2230,A,74,6.1NRT,295.3,26.5,N
35.731,44.05,312.7,2.3,1.5,2021-08-31,2230,A,85,6.1NRT,299.8,28.7,N
35.722,44.041,310.3,2.3,1.5,2021-08-31,2230,A,80,6.1NRT,299.6,23.5,N
35.682,43.884,330.1,2.3,1.5,2021-08-31,2230,A,100,6.1NRT,298.6,90.6,N
35.632,44.005,309.9,2.3,1.5,2021-08-31,2230,A,79,6.1NRT,297.7,23.2,N
35.632,44.025,311.3,2.3,1.5,2021-08-31,2230,A,82,6.1NRT,298.6,27.2,N
32.41,51.52,303.1,1,1,2021-08-31,2230,A,53,6.1NRT,291.6,5.8,N
32.421,51.328,301.9,1,1,2021-08-31,2230,A,36,6.1NRT,291.8,4.8,N
32.998,46.183,313.3,1.5,1.2,2021-08-31,2230,A,82,6.1NRT,302.8,13.1,N
32.239,51.429,322.1,1,1,2021-08-31,2230,A,100,6.1NRT,294.7,20.6,N
32.237,51.44,311.1,1,1,2021-08-31,2230,A,82,6.1NRT,290.8,10.9,N
32.122,47.409,316,1.3,1.1,2021-08-31,2230,A,90,6.1NRT,299.8,15.9,N
32.105,47.554,312.8,1.2,1.1,2021-08-31,2230,A,81,6.1NRT,299.4,11.9,N
31.682,47.441,311.9,1.2,1.1,2021-08-31,2230,A,77,6.1NRT,299.5,10.8,N
31.768,46.062,314.3,1.5,1.2,2021-08-31,2230,A,86,6.1NRT,301.3,16.8,N
31.305,49.12,314.7,1.1,1,2021-08-31,2230,A,86,6.1NRT,302.2,8.9,N
31.44,47.841,314.2,1.2,1.1,2021-08-31,2230,A,84,6.1NRT,300.3,11.8,N
31.239,48.989,312.7,1.1,1,2021-08-31,2230,A,79,6.1NRT,302.2,7,N
31.139,49.318,314,1,1,2021-08-31,2230,A,84,6.1NRT,301.9,7.7,N
31.271,48.122,321.2,1.1,1.1,2021-08-31,2230,A,100,6.1NRT,301.3,18.2,N
29.988,55.856,305.8,1.6,1.3,2021-08-31,2230,A,66,6.1NRT,282.7,20.2,N
30.991,49.598,312.6,1,1,2021-08-31,2230,A,80,6.1NRT,302.2,6.6,N
30.906,49.679,315.2,1,1,2021-08-31,2230,A,88,6.1NRT,301.9,8.7,N
30.897,49.682,313.4,1,1,2021-08-31,2230,A,82,6.1NRT,301.6,7.5,N
31.089,47.796,318.5,1.2,1.1,2021-08-31,2230,A,96,6.1NRT,301.5,15.9,N
31.08,47.631,314.1,1.2,1.1,2021-08-31,2230,A,84,6.1NRT,299.8,12.5,N
31.004,48.132,311.4,1.1,1.1,2021-08-31,2230,A,73,6.1NRT,300.8,7.4,N
31.002,48.143,344.7,1.1,1.1,2021-08-31,2230,A,100,6.1NRT,303.7,57.3,N
31.029,47.281,340.6,1.2,1.1,2021-08-31,2230,A,100,6.1NRT,301.8,56.8,N
31.028,47.294,335.4,1.2,1.1,2021-08-31,2230,A,100,6.1NRT,303.2,45.2,N
31.029,47.287,342.5,1.2,1.1,2021-08-31,2230,A,100,6.1NRT,304.3,61.1,N
30.88,47.336,316,1.2,1.1,2021-08-31,2230,A,90,6.1NRT,300.5,15.7,N
30.753,48.279,328.1,1.1,1.1,2021-08-31,2230,A,100,6.1NRT,302.3,26.5,N
30.751,48.291,315.3,1.1,1.1,2021-08-31,2230,A,87,6.1NRT,301.7,11.3,N
30.83,47.334,311.4,1.2,1.1,2021-08-31,2230,A,74,6.1NRT,300.5,10.9,N
30.303,50.735,309,1,1,2021-08-31,2230,A,72,6.1NRT,297.2,6.7,N
